//X,Y,Z,R,G,B
-0.55426478,1.25820756,-0.34760344,255,0,0
-0.43551093,1.08469963,-0.37646991,255,0,0
-0.43039036,1.13387704,-0.37160954,255,0,0
-0.39697501,1.08932102,-0.35150871,255,0,0
-0.39691699,1.12663329,-0.35281110,255,0,0
-0.42677295,1.18736207,-0.37189120,255,0,0
-0.42476165,1.24617720,-0.37780929,255,0,0
-0.41819483,1.29645717,-0.36818254,255,0,0
-0.17182697,1.04931891,-0.37967703,255,0,0
-1.10025322,0.90297502,-0.35235482,255,0,0
-0.39471811,1.05092239,-0.34160736,255,0,0
-1.10910738,0.95632303,-0.36147487,255,0,0
-1.02090967,1.04347658,-0.38295674,255,0,0
-1.10221934,1.00290918,-0.34937230,255,0,0
-0.29666078,1.05432403,-0.34802830,255,0,0
-1.02811074,1.10546827,-0.39124134,255,0,0
-1.11435568,1.06039035,-0.36289656,255,0,0
-0.39432994,1.16197097,-0.34469128,255,0,0
-1.14423656,1.03716373,-0.38980177,255,0,0
-0.10265764,0.92446202,-0.30940723,255,0,0
-0.29300743,1.13048613,-0.35495234,255,0,0
-1.30315149,0.90587705,-0.32834229,255,0,0
-1.13244152,1.09003270,-0.38319352,255,0,0
-0.39377880,1.19952393,-0.34403524,255,0,0
-1.12093604,1.11641669,-0.36893257,255,0,0
-1.30844271,0.90805852,-0.35728750,255,0,0
-1.03413236,1.16855407,-0.39788461,255,0,0
-1.30049932,0.95828867,-0.32228515,255,0,0
-0.29115072,1.17068529,-0.36152914,255,0,0
-0.39073870,1.23459125,-0.33406141,255,0,0
-0.15564758,1.07864833,-0.33656862,255,0,0
-1.31292522,0.95304829,-0.35897547,255,0,0
-1.12960935,1.15038204,-0.38839427,255,0,0
-1.12148273,1.16997135,-0.36688912,255,0,0
-1.03028369,1.22480381,-0.39051157,255,0,0
-0.28928548,1.21116054,-0.36595482,255,0,0
-1.30923617,1.01651514,-0.32838720,255,0,0
-1.31667924,0.99836087,-0.35969102,255,0,0
-0.15375456,1.12003434,-0.34223193,255,0,0
-0.09196796,1.06482005,-0.33096197,255,0,0
-0.18992798,1.16307259,-0.36020970,255,0,0
-0.10533483,1.09368241,-0.34331462,255,0,0
-1.12018836,1.20694387,-0.38498002,255,0,0
-1.37301850,0.95853364,-0.38144064,255,0,0
-0.28746340,1.24933088,-0.36168024,255,0,0
-0.01363375,1.01268697,-0.31881946,255,0,0
-0.15172575,1.16199112,-0.34665561,255,0,0
-1.32512999,1.04554319,-0.36642176,255,0,0
-0.10948590,1.12941706,-0.34427083,255,0,0
-1.31613708,1.07533574,-0.33250844,255,0,0
-0.09018792,1.11732411,-0.34449241,255,0,0
-1.36014533,1.00973046,-0.37434274,255,0,0
-0.01447589,1.05102849,-0.32829279,255,0,0
-0.11306279,1.16308117,-0.33554655,255,0,0
-1.34640121,1.06054723,-0.36621845,255,0,0
-1.32676768,1.09143710,-0.36435360,255,0,0
-1.04300022,1.29823363,-0.40681720,255,0,0
-0.09782928,1.15987945,-0.33953628,255,0,0
-0.14948352,1.20411372,-0.34888810,255,0,0
-0.01713911,1.08802938,-0.32909197,255,0,0
-0.19479813,1.24474156,-0.36966425,255,0,0
-0.11713727,1.19905305,-0.33455390,255,0,0
-0.08823439,1.17097342,-0.35622519,255,0,0
-1.32246757,1.13533354,-0.33600533,255,0,0
-0.02002296,1.12525094,-0.32887930,255,0,0
-0.14650869,1.24352610,-0.34252462,255,0,0
-0.15981908,1.24876475,-0.37240496,255,0,0
-1.33364010,1.13976753,-0.36896974,255,0,0
-0.19790781,1.28320420,-0.36466703,255,0,0
-0.09697452,1.21034992,-0.35688037,255,0,0
-1.35377228,1.12229788,-0.38183978,255,0,0
-0.12177248,1.23798239,-0.34108505,255,0,0
-0.02480241,1.15996599,-0.31922340,255,0,0
-1.48440444,0.95645940,-0.34963691,255,0,0
-0.08526399,1.21729040,-0.35136357,255,0,0
-1.33248019,1.16996920,-0.36517447,255,0,0
-0.09352583,1.23409700,-0.35578743,255,0,0
-1.32892752,1.18421328,-0.35877311,255,0,0
-0.03953911,1.18960333,-0.34836993,255,0,0
-1.32690907,1.19577074,-0.33748996,255,0,0
-0.09223812,1.25121415,-0.34920079,255,0,0
-0.05909762,1.22432292,-0.35765585,255,0,0
-0.02644123,1.20024192,-0.32537287,255,0,0
0.02732986,1.14924872,-0.34147030,255,0,0
-1.48617542,1.01977956,-0.35073906,255,0,0
-1.55546689,0.91053283,-0.31964254,255,0,0
-0.00423733,1.19975162,-0.35608557,255,0,0
-0.08301985,1.27266765,-0.35957178,255,0,0
-0.04227873,1.24498248,-0.35816106,255,0,0
-0.02853387,1.24074590,-0.32941392,255,0,0
-1.33952248,1.23583651,-0.36806363,255,0,0
-1.56298041,0.90871859,-0.38851875,255,0,0
-0.09017600,1.29577279,-0.35395995,255,0,0
-0.05462421,1.27053511,-0.35613865,255,0,0
0.10346448,1.10946167,-0.33383700,255,0,0
-1.54953146,0.96467561,-0.38233137,255,0,0
-1.56136179,0.95986253,-0.33052808,255,0,0
-0.01268805,1.24403441,-0.35667214,255,0,0
-0.00206002,1.24087012,-0.34293908,255,0,0
-1.55707192,0.97529829,-0.35216814,255,0,0
-1.49265051,1.08792710,-0.35722440,255,0,0
-1.55460656,1.00749040,-0.32835311,255,0,0
-0.04495706,1.30087817,-0.36515948,255,0,0
-1.54755402,1.02530599,-0.38701797,255,0,0
0.02273810,1.24710751,-0.35410032,255,0,0
-1.48631132,1.14875901,-0.34935099,255,0,0
-1.55313301,1.05646026,-0.33167019,255,0,0
-1.53190839,1.08090293,-0.37869430,255,0,0
-0.01517094,1.30571139,-0.35383689,255,0,0
0.10481738,1.18408728,-0.34276709,255,0,0
-1.56443369,1.04781961,-0.35713679,255,0,0
0.00165390,1.30469334,-0.36732951,255,0,0
0.02238971,1.29276824,-0.34978569,255,0,0
-1.64898574,0.91321313,-0.34342748,255,0,0
0.10566571,1.22309506,-0.34894985,255,0,0
-1.55869079,1.11447883,-0.35006112,255,0,0
-1.53361690,1.14496601,-0.38697958,255,0,0
-1.64701176,0.96988308,-0.34794325,255,0,0
-1.49459982,1.22224808,-0.35806346,255,0,0
0.10548564,1.26011467,-0.34645188,255,0,0
-1.63712013,1.02524841,-0.34572661,255,0,0
-1.69301248,0.90236139,-0.32135671,255,0,0
-1.68503058,0.96438080,-0.32313314,255,0,0
-1.63208342,1.08194661,-0.34765750,255,0,0
-1.56874251,1.19249463,-0.35761240,255,0,0
-1.72847354,0.92034149,-0.32356274,255,0,0
-1.62661242,1.13898718,-0.34923208,255,0,0
-1.75024021,0.97759855,-0.33384049,255,0,0
-1.61163592,1.29589927,-0.39543951,255,0,0
-1.85657573,0.94460171,-0.36591938,255,0,0
-1.83441162,1.00962043,-0.35726851,255,0,0
-1.87845421,0.93554819,-0.35378954,255,0,0
-1.82397926,1.08061922,-0.35802794,255,0,0
-1.86681688,0.99933004,-0.35355246,255,0,0
0.39358795,1.24379063,-0.32655364,255,0,0
-1.81765175,1.15495420,-0.36216611,255,0,0
0.38534763,1.27104294,-0.33248615,255,0,0
0.36112106,1.30537212,-0.34480277,255,0,0
-1.87539756,1.06791687,-0.36774623,255,0,0
-1.94086444,0.94832748,-0.34351528,255,0,0
-1.93657076,1.01730967,-0.34818661,255,0,0
-1.88152444,1.13735127,-0.38033217,255,0,0
0.43406832,1.29472518,-0.34032810,255,0,0
-1.88676178,1.20798218,-0.39241499,255,0,0
0.48300868,1.28711653,-0.34021544,255,0,0
0.51606369,1.26347220,-0.33528402,255,0,0
-1.88247991,1.27692115,-0.39771813,255,0,0
0.67924488,1.10892928,-0.29558632,255,0,0
0.58320135,1.31622362,-0.33595762,255,0,0
0.58893681,1.31674576,-0.32433471,255,0,0
0.67821902,1.15324616,-0.30035228,255,0,0
0.68091673,1.20147061,-0.31230122,255,0,0
0.67509836,1.24407637,-0.30807620,255,0,0
0.66437483,1.31182182,-0.33473989,255,0,0
1.02641881,1.30667639,-0.30927432,255,0,0
1.06056166,1.28086495,-0.30392194,255,0,0
1.07116640,1.30477488,-0.30591622,255,0,0
1.09393644,1.31984103,-0.30017108,255,0,0
0.65247548,0.90925139,-0.31925902,255,0,0
0.40192032,0.90794712,-0.31442031,255,0,0
0.70227706,0.90565038,-0.30575708,255,0,0
0.45481631,0.93527621,-0.33294839,255,0,0
0.36561385,0.90312922,-0.32968298,255,0,0
0.59343672,0.95619082,-0.32106534,255,0,0
0.43062550,0.95147735,-0.32812494,255,0,0
0.65570194,0.94791538,-0.32446915,255,0,0
0.40825468,0.95089507,-0.33109367,255,0,0
0.46231872,0.96661866,-0.33158109,255,0,0
0.57413942,0.97570437,-0.32821304,255,0,0
0.36804059,0.94172025,-0.33086470,255,0,0
0.45771655,0.97487766,-0.33012909,255,0,0
0.56392509,0.98136598,-0.33918104,255,0,0
0.57162160,0.98339176,-0.33754206,255,0,0
0.57018059,0.98976785,-0.32273424,255,0,0
0.34467366,0.94636470,-0.33044901,255,0,0
0.64980751,0.98490304,-0.31310040,255,0,0
0.42534158,0.98689610,-0.32590672,255,0,0
0.68963271,0.98452431,-0.29530898,255,0,0
0.40902224,0.98774332,-0.32101163,255,0,0
0.59487957,1.00187421,-0.33518153,255,0,0
0.36516327,0.97651720,-0.31421736,255,0,0
0.57022858,1.01578522,-0.31436068,255,0,0
0.43513250,1.00655890,-0.31273502,255,0,0
0.55879623,1.01948011,-0.32973424,255,0,0
0.46047521,1.01462543,-0.32620347,255,0,0
0.46980309,1.01863468,-0.34702605,255,0,0
0.50234485,1.02418792,-0.34609854,255,0,0
0.56984472,1.02595341,-0.34117711,255,0,0
0.51020187,1.02929008,-0.34224224,255,0,0
0.41974771,1.02220154,-0.32280701,255,0,0
0.65205491,1.02383459,-0.31652468,255,0,0
0.34949979,0.99898398,-0.34486687,255,0,0
0.59210467,1.04223537,-0.33042192,255,0,0
0.69084090,1.02796566,-0.30411291,255,0,0
0.41475061,1.03193760,-0.33430243,255,0,0
0.37199825,1.01966834,-0.33014762,255,0,0
0.58986276,1.04417479,-0.34255558,255,0,0
0.57622033,1.06551385,-0.32239121,255,0,0
0.56264502,1.06696725,-0.33643532,255,0,0
0.56066525,1.06522059,-0.34300271,255,0,0
0.64950669,1.06159747,-0.31125033,255,0,0
0.46647781,1.06353045,-0.34530532,255,0,0
0.41678172,1.05892861,-0.32719260,255,0,0
0.47188216,1.06503069,-0.34606615,255,0,0
0.50957304,1.08000731,-0.33267036,255,0,0
0.68325824,1.06727922,-0.29650566,255,0,0
0.37102085,1.05647922,-0.31994745,255,0,0
0.35098729,1.04535306,-0.34255931,255,0,0
0.59111720,1.08622658,-0.33367112,255,0,0
0.41866314,1.07459331,-0.33881971,255,0,0
0.44289377,1.07579434,-0.35656154,255,0,0
0.50098693,1.08427691,-0.35429898,255,0,0
0.57334059,1.09361255,-0.34686491,255,0,0
0.22173579,0.99440295,-0.31663761,255,0,0
0.55491543,1.10337627,-0.33144146,255,0,0
0.58530080,1.09959972,-0.34090069,255,0,0
0.65073895,1.10092115,-0.31284997,255,0,0
0.46895421,1.10411155,-0.33889350,255,0,0
0.41343683,1.09595585,-0.33063635,255,0,0
0.56432974,1.11185527,-0.34553948,255,0,0
0.58119911,1.11573863,-0.32813668,255,0,0
0.47351584,1.11183441,-0.34376168,255,0,0
0.37692007,1.10084903,-0.33256102,255,0,0
0.83117497,1.04805791,-0.30328453,255,0,0
0.43665415,1.11922669,-0.34558260,255,0,0
0.42233995,1.11781693,-0.34207964,255,0,0
0.58984244,1.13071859,-0.33562031,255,0,0
0.35518017,1.09992933,-0.35362908,255,0,0
0.40686485,1.13123262,-0.32482788,255,0,0
0.51421332,1.14508963,-0.34257641,255,0,0
0.49615976,1.14121008,-0.35429704,255,0,0
0.57257682,1.14532554,-0.35322687,255,0,0
0.55590916,1.15285635,-0.33889428,255,0,0
0.65945637,1.14421797,-0.32803437,255,0,0
0.55841815,1.15357196,-0.35023937,255,0,0
0.47364134,1.15187204,-0.34769356,255,0,0
0.42217648,1.15496469,-0.32770386,255,0,0
0.38025597,1.14360106,-0.33660302,255,0,0
0.58590966,1.16717863,-0.33324519,255,0,0
0.58484149,1.16591167,-0.35270682,255,0,0
0.47952721,1.16669250,-0.35446471,255,0,0
0.35604471,1.14735556,-0.34829682,255,0,0
0.58984345,1.17892694,-0.34338421,255,0,0
0.43391788,1.17137361,-0.34859762,255,0,0
0.40561569,1.17079353,-0.33463714,255,0,0
1.00725484,0.96667528,-0.30694824,255,0,0
0.73121190,1.15404773,-0.36251944,255,0,0
0.65957463,1.18448472,-0.32764789,255,0,0
0.55104637,1.19580412,-0.33781874,255,0,0
0.55442840,1.19526494,-0.34442353,255,0,0
0.47685227,1.19630277,-0.34597400,255,0,0
0.51454866,1.20171189,-0.33672619,255,0,0
0.57084024,1.19734132,-0.35721594,255,0,0
0.49026328,1.19813848,-0.35180059,255,0,0
0.97715676,1.01679707,-0.33055681,255,0,0
0.38323128,1.18690872,-0.33941376,255,0,0
0.84803843,1.12263918,-0.34248137,255,0,0
1.04033434,0.96219969,-0.29352784,255,0,0
0.22263508,1.12137377,-0.36924672,255,0,0
0.42874387,1.20541787,-0.34383410,255,0,0
0.57686889,1.21751797,-0.34023070,255,0,0
0.58956939,1.21896863,-0.33602512,255,0,0
1.00880551,1.01257133,-0.30578291,255,0,0
0.35659164,1.19504178,-0.34152168,255,0,0
0.48272553,1.21885455,-0.35671723,255,0,0
0.40359423,1.21074855,-0.34245807,255,0,0
0.58797276,1.22448969,-0.34257710,255,0,0
0.42867109,1.21903384,-0.34161827,255,0,0
0.03096299,0.97983509,-0.34824473,255,0,0
0.65914202,1.22495866,-0.32629088,255,0,0
0.10410454,1.07548165,-0.34096542,255,0,0
0.55062479,1.24187303,-0.34380260,255,0,0
-0.02058786,0.92704529,-0.33828917,255,0,0
0.73168659,1.20966136,-0.36094466,255,0,0
1.04607737,1.00886250,-0.29734194,255,0,0
1.10641038,0.92352545,-0.29559839,255,0,0
0.55485821,1.24422932,-0.35325003,255,0,0
1.07003248,0.97956330,-0.30215687,255,0,0
0.98166394,1.07195902,-0.33483434,255,0,0
0.38556290,1.23035812,-0.34008241,255,0,0
0.56592506,1.24616730,-0.35310641,255,0,0
0.48121884,1.24552381,-0.35176668,255,0,0
0.11575586,1.09736395,-0.36275029,255,0,0
0.03041077,1.02037513,-0.34439611,255,0,0
0.43144685,1.24967062,-0.34230548,255,0,0
-0.00779835,0.97952962,-0.33335200,255,0,0
-0.01789683,0.97006786,-0.34222114,255,0,0
0.58412844,1.26634026,-0.33255792,255,0,0
0.22038564,1.17832541,-0.37677637,255,0,0
0.85160840,1.18706906,-0.35867137,255,0,0
0.48259601,1.26671255,-0.34913322,255,0,0
1.02521574,1.06476212,-0.32349131,255,0,0
-0.00114965,1.00399244,-0.34521633,255,0,0
0.48922411,1.26553476,-0.36144277,255,0,0
1.10661733,0.96837491,-0.30311754,255,0,0
0.66184372,1.26795828,-0.33064979,255,0,0
0.59624535,1.27612114,-0.34531474,255,0,0
1.07515466,1.02631629,-0.30490902,255,0,0
1.05162632,1.05637586,-0.30083010,255,0,0
-0.01547351,1.01031399,-0.33648795,255,0,0
0.42687169,1.27703154,-0.34877971,255,0,0
0.57474113,1.28504908,-0.34706107,255,0,0
0.36283287,1.26149917,-0.36234784,255,0,0
0.98473114,1.12747955,-0.33689046,255,0,0
1.09998560,1.01257217,-0.30313405,255,0,0
0.02729107,1.06691098,-0.35512978,255,0,0
0.55221921,1.28978074,-0.35190108,255,0,0
0.73170298,1.26633155,-0.35853559,255,0,0
0.11852170,1.15370286,-0.37046459,255,0,0
0.10571361,1.14984763,-0.35183382,255,0,0
1.02511954,1.11171353,-0.32019496,255,0,0
1.10375929,1.03732193,-0.29229155,255,0,0
0.56573713,1.30381358,-0.36128458,255,0,0
1.09257400,1.05663860,-0.30228463,255,0,0
-0.01258952,1.05727494,-0.34524196,255,0,0
-0.10012390,0.93628752,-0.33705178,255,0,0
-0.00482471,1.06767929,-0.35923901,255,0,0
1.05640888,1.10448158,-0.30316654,255,0,0
0.84633112,1.24390304,-0.35935146,255,0,0
0.21782053,1.23622155,-0.38234836,255,0,0
1.08345389,1.07619500,-0.31298798,255,0,0
0.02572854,1.11139297,-0.35710204,255,0,0
-0.03249535,1.04938042,-0.34969220,255,0,0
0.12008901,1.20193779,-0.36188519,255,0,0
-0.07860981,1.00309777,-0.35537398,255,0,0
1.02421248,1.15880728,-0.31588772,255,0,0
0.98731828,1.18413258,-0.33823240,255,0,0
-0.00995907,1.10174739,-0.34521386,255,0,0
-0.11613347,0.95822179,-0.34647319,255,0,0
-0.09875014,0.98650628,-0.35507774,255,0,0
1.09619915,1.10350478,-0.31382731,255,0,0
1.08288920,1.12111914,-0.30598328,255,0,0
-0.03454935,1.09053838,-0.34023029,255,0,0
1.05986440,1.15282190,-0.30355448,255,0,0
1.16133714,1.02709985,-0.33721286,255,0,0
1.19385111,0.99324882,-0.28360790,255,0,0
-0.10581885,1.00317228,-0.35598019,255,0,0
1.07544672,1.14425313,-0.29798192,255,0,0
-0.07586807,1.04728758,-0.36037597,255,0,0
0.83679378,1.29707038,-0.35248399,255,0,0
-0.09564636,1.02757788,-0.34767041,255,0,0
-0.11387828,0.99983275,-0.35341093,255,0,0
-0.00832325,1.13216329,-0.37011990,255,0,0
-0.16529763,0.92677534,-0.33820686,255,0,0
0.21504524,1.29555929,-0.38673860,255,0,0
1.02721012,1.20848107,-0.31652471,255,0,0
-0.00681165,1.15410066,-0.35907593,255,0,0
-0.07061369,1.08847380,-0.35499883,255,0,0
-0.11014754,1.03965533,-0.35160813,255,0,0
-0.10116804,1.05821931,-0.34136841,255,0,0
1.08594668,1.16941118,-0.30508262,255,0,0
1.13152230,1.11433935,-0.33784792,255,0,0
-0.16306743,0.96447647,-0.33960804,255,0,0
-0.10271393,1.05778503,-0.35543543,255,0,0
0.12316046,1.26477730,-0.37334642,255,0,0
0.99273145,1.24523211,-0.34399009,255,0,0
-0.03733929,1.14408517,-0.35353750,255,0,0
0.02352408,1.20133412,-0.35615641,255,0,0
1.07735527,1.19162703,-0.30772176,255,0,0
-0.00998021,1.18248630,-0.35654131,255,0,0
1.06788743,1.20506394,-0.31047520,255,0,0
-0.10622546,1.07962382,-0.34870127,255,0,0
-0.16072796,1.00242400,-0.33996871,255,0,0
-0.16981974,0.98798102,-0.34971091,255,0,0
1.23598695,1.01344705,-0.29306364,255,0,0
-0.17726244,0.97566026,-0.35014224,255,0,0
1.17047536,1.09608197,-0.34806398,255,0,0
1.15876150,1.11532187,-0.34477764,255,0,0
-0.06909327,1.13685572,-0.36562222,255,0,0
-0.09925801,1.11240995,-0.35226339,255,0,0
1.24658978,1.01303303,-0.31467038,255,0,0
1.12480557,1.16859257,-0.33666837,255,0,0
-0.15819371,1.04031849,-0.33831799,255,0,0
1.22720528,1.05569470,-0.33093423,255,0,0
1.03517413,1.26196611,-0.32340688,255,0,0
-0.10343459,1.12281942,-0.35302255,255,0,0
1.07191193,1.23725224,-0.30919501,255,0,0
-0.17910573,1.01374125,-0.36048910,255,0,0
1.09204876,1.22129500,-0.30924013,255,0,0
1.23614621,1.06246746,-0.29783356,255,0,0
1.06542015,1.25158751,-0.30232614,255,0,0
0.10894228,1.30934775,-0.37555084,255,0,0
-0.06527853,1.18251121,-0.36672574,255,0,0
1.15878999,1.17011106,-0.34116861,255,0,0
1.16974640,1.15808928,-0.34484562,255,0,0
0.99748868,1.30781102,-0.34876677,255,0,0
-0.18167400,1.05072868,-0.36196798,255,0,0
1.25414801,1.06679475,-0.32868850,255,0,0
1.23062193,1.10908449,-0.29444310,255,0,0
1.22696269,1.10652959,-0.33591652,255,0,0
1.12130022,1.22671950,-0.33996946,255,0,0
-0.16622564,1.08842731,-0.36085853,255,0,0
-0.09740692,1.17765069,-0.36203873,255,0,0
1.09781313,1.27437460,-0.31274623,255,0,0
-0.18369524,1.09019685,-0.37111861,255,0,0
1.24928582,1.11748946,-0.32958063,255,0,0
1.22108829,1.15546560,-0.33375704,255,0,0
-0.16394529,1.13950384,-0.36356810,255,0,0
1.23341906,1.16172040,-0.30306682,255,0,0
1.11254573,1.28166103,-0.33609396,255,0,0
1.16760600,1.23224103,-0.34828299,255,0,0
-0.18708999,1.12542224,-0.36184090,255,0,0
1.17621517,1.22932732,-0.35198665,255,0,0
1.30411518,1.08113301,-0.33717662,255,0,0
1.24937975,1.17072809,-0.33580554,255,0,0
1.21961761,1.20739973,-0.33723027,255,0,0
1.35453701,1.02288091,-0.30155328,255,0,0
-0.30027425,0.98137832,-0.34471244,255,0,0
1.23105752,1.21219695,-0.30426013,255,0,0
-0.16254669,1.19574261,-0.37231511,255,0,0
-0.29847279,1.01771474,-0.34687302,255,0,0
1.24188805,1.22159922,-0.33393034,255,0,0
1.31141722,1.14116704,-0.34170234,255,0,0
1.17515588,1.29546940,-0.35382107,255,0,0
1.21661901,1.25945675,-0.33877331,255,0,0
1.36299467,1.07123232,-0.31738329,255,0,0
-0.19176066,1.20637798,-0.37357098,255,0,0
1.22783661,1.26308119,-0.30421191,255,0,0
1.18123078,1.30177331,-0.35712278,255,0,0
1.36730289,1.09900403,-0.32399580,255,0,0
-0.29483566,1.09320939,-0.35590246,255,0,0
1.39371979,1.06021297,-0.33827794,255,0,0
1.23988175,1.27565229,-0.33799157,255,0,0
1.35682547,1.13426375,-0.31885153,255,0,0
1.31094730,1.19850802,-0.33820799,255,0,0
1.21835148,1.31564069,-0.34644696,255,0,0
1.22784579,1.31771576,-0.30888095,255,0,0
1.45957673,0.98327863,-0.28924486,255,0,0
1.36092532,1.16534877,-0.32747141,255,0,0
1.34990513,1.19828188,-0.31950170,255,0,0
1.38427556,1.17588568,-0.34099346,255,0,0
1.32155585,1.26338494,-0.34613046,255,0,0
